,s_modulus,b_modulus,nsites,volume,density,epa,fepa,efermi,band_gap,is_metal
1374,48.513,81.722,18,211.1638692,5.047785181,-6.038823577,-3.965159046,-1.91110481,7.69,0
1375,163.3,219.567,16,177.6183846,5.69189953,-8.708870414,-0.683416424,6.99620655,0.0,1
1376,61.487,77.378,20,371.460933,4.703169695,-7.794347322,-1.36588436,5.44662565,0.0,1
1377,88.013,147.322,12,166.4542446,5.371971721,-7.045448299,-1.203478869,8.16308964,0.0,1
1378,97.26,192.6,12,191.4776883,13.93313857,-8.254335172,-1.103121712,8.00302917,0.0,1
1379,77.987,211.111,12,183.2593868,11.45603193,-7.973739944,-0.774487814,8.26304721,0.0,1
1380,110.353,219.856,12,176.6763639,8.417432603,-8.471157968,-0.840847654,7.52643173,0.0,1
1381,16.34,28.233,8,114.5337611,2.435038312,-5.320150218,-3.044562517,-3.47542359,7.0251,0
1382,9.7,24.367,9,145.7174799,3.566956114,-5.528872266,-3.433843379,-2.81537149,6.9955,0
1383,51.06,92.6,10,138.3161813,6.81691476,-7.108212944,-2.4427757,3.31328515,0.0,1
1384,57.56,96.033,4,44.06334592,3.842055495,-6.451259578,-3.434533076,1.77552775,1.8038,0
1385,83.58,139.9,12,160.4045199,4.461577111,-8.983064144,-0.643180969,6.03744955,0.0,1
1386,54.54,101.2,12,199.1796872,7.088857244,-5.092448027,-0.447392506,6.31662975,0.0,1
1387,46.88,88.933,12,226.9832027,7.591153529,-4.98697986,-0.518630061,7.45885584,0.0,1
1388,93.14,200.933,11,138.3016564,6.024925708,-6.292212219,-0.300994324,6.94715481,0.0,1
1389,51.22,133.067,11,205.2263804,8.102939213,-6.611061596,-0.877260825,6.34168514,0.0,1
1390,71.773,139.722,20,205.8017265,4.346364835,-8.61052362,-3.160602286,2.03723149,5.3984,0
1391,159.027,188.844,12,102.8954109,4.709906089,-5.797249267,-0.250302259,5.42205514,0.0,1
1392,34.78,80.867,11,196.698948,5.351401523,-4.237127911,-0.487152415,4.27946999,0.0,1
1393,14.2,34.867,10,303.2650706,5.710043133,-1.796363977,-0.471531903,2.72025066,0.0,1
1394,60.16,130.233,16,192.1547556,7.463661743,-7.059868613,-4.467667862,-0.53332945,7.7552,0
1395,96.153,170.456,10,168.6343522,8.235327406,-7.635239907,-0.363218474,4.86262346,0.0,1
1396,48.44,75.033,11,206.3926157,7.178140471,-3.240541155,-0.423326906,4.58171834,0.0,1
1397,48.667,76.278,11,203.8817577,7.32085519,-3.23517686,-0.420282306,4.56053247,0.0,1
1398,83.1,136.033,10,175.0486985,11.24004627,-8.059738993,-0.081015858,6.62034852,0.0,1
1399,17.42,31.633,2,44.66769821,3.883571764,-4.320544995,-2.874538475,-2.58431129,5.5244,0
1400,30.287,56.378,10,242.4435642,7.17596716,-6.905422854,-1.492701259,5.02286776,0.0,1
1401,52.6,121.033,20,266.3170939,6.34169445,-7.657901744,-2.676566247,3.49719813,0.0,1
1402,17.947,41.411,24,290.2013325,2.333827446,-5.45160452,-3.333841857,-2.99828356,7.1552,0
1403,69.513,136.556,10,120.5370647,6.097586218,-8.692332451,-3.467083502,1.86945394,4.514,0
1404,52.607,129.878,20,260.7483576,7.793892453,-7.588683354,-2.660856952,3.43024927,0.0,1
1405,38.42,96.567,12,158.4447059,6.538816627,-6.611746504,-2.280832916,-0.12721677,0.0,1
1406,7.507,14.078,18,210.3198803,2.220449899,-5.959919531,-3.254214447,-4.59716786,8.246,0
1407,23.02,60.033,24,330.9710223,4.46192889,-6.148105881,-3.930721935,-1.99369009,7.7003,0
1408,16.76,80.333,10,236.5647308,9.831913032,-5.569058006,-0.733033178,4.20175885,0.0,1
1409,17.833,81.989,10,233.7298,10.05476284,-5.569212418,-0.747814372,4.13307627,0.0,1
1410,18.933,83.356,10,230.290127,10.30569101,-5.575509855,-0.762925845,4.14495326,0.0,1
1411,67.127,91.278,48,536.5224791,4.00515968,-7.879980424,-3.307042281,2.18204972,0.0,1
1412,45.153,94.589,11,150.1813582,6.897645578,-6.815546071,-4.420432953,-1.08040533,7.215,0
1413,36.98,68.6,18,228.6751716,3.350955798,-5.509570639,-3.463849242,-2.40919854,6.2575,0
1414,105.12,144.2,17,233.1421179,5.470777269,-6.462229844,-0.557563773,7.62196364,0.0,1
1415,76.933,166.689,12,143.3385299,9.565368457,-6.235337054,-0.507394171,6.67137683,0.0,1
1416,22.88,43.833,10,167.8882273,3.894452973,-4.826939788,-3.070096096,-2.71879086,5.864,0
1417,14.74,35.233,20,367.9462498,2.890041388,-5.720462942,-3.593808766,-3.25881935,6.4593,0
1418,24.713,38.122,12,323.134401,5.422101998,-5.956811356,-1.371169741,4.45646572,0.0,1
1419,180.893,262.389,10,125.9887885,14.87937551,-10.45888711,-0.672463827,6.63103455,0.0,1
1420,10.433,26.256,10,365.0052893,6.041908948,-1.581710638,-0.44654242,2.3377136,0.0,1
1421,62.973,101.756,8,176.2761484,11.31354092,-7.681916158,-0.638821023,8.14325737,0.0,1
1422,94.82,190.367,12,186.977305,10.99396081,-8.650383924,-1.068112281,7.24150803,0.0,1
1423,60.74,128.933,20,241.1393957,5.5930214,-8.7238332,-3.466312132,1.72484627,4.9375,0
1424,67.827,122.411,10,172.0160691,4.771727686,-7.418300375,-0.860305013,6.5937296,0.0,1
1425,22.06,37.1,14,224.7368664,3.320568497,-5.233254651,-3.302198581,-2.51486536,6.618,0
1426,45.533,76.422,32,309.3874109,2.485958446,-6.618930015,-2.753076771,0.44205676,5.6103,0
1427,24.4,40.767,10,179.8133233,4.388141463,-5.537928396,-3.605909791,-2.70663099,6.4981,0
1428,24.16,54.1,10,127.1783455,7.003931354,-5.010927556,-1.714057546,0.08034496,0.0,1
1429,23.44,40.667,10,183.8858863,3.583406243,-5.698446903,-3.576553067,-2.6513066,6.4476,0
1430,15.833,29.556,9,154.0095626,4.055668956,-6.103162351,-3.661202064,-3.1582418,6.6418,0
1431,16.3,30.067,9,152.1491419,5.057671667,-6.352739582,-3.754169473,-3.14841877,7.1298,0
1432,23.52,51.433,9,155.3747275,5.524959325,-6.198341758,-3.882363958,-1.58629052,6.2733,0
1433,13.073,28.056,12,200.083824,3.388834202,-6.610030835,-1.581438113,0.54331972,0.0,1
1434,30.587,60.744,8,110.7236085,4.858439476,-5.654855255,-3.40349568,-1.27144543,5.6043,0
1435,24.2,50.5,54,1057.362116,3.492788301,-6.227222764,-3.599793795,-0.4171321,2.7355,0
1436,15.64,29.833,9,125.3964023,3.506923668,-5.068761038,-3.034016643,-2.80172282,5.7998,0
1437,66.7,116.867,10,156.3087947,7.069380759,-6.729459843,-2.810790676,2.2853762,0.0,1
1438,44.773,84.989,52,584.7330921,2.985878689,-7.283340758,-3.037113462,2.3410366,4.9856,0
1439,53.233,94.789,14,214.5781207,3.361536027,-6.767150074,-1.025964401,4.68771462,0.0,1
1440,53.46,122.267,20,284.6648395,5.874512374,-6.937440593,-2.547125269,3.07508409,0.0,1
1441,18.493,41.022,10,181.0139447,4.337673746,-5.53308691,-3.599599299,-2.70696646,6.5279,0
1442,107.833,256.889,18,230.6896935,13.6535377,-8.869220398,-0.380866594,6.82934698,0.0,1
1443,27.52,47.667,10,162.6620745,3.632015768,-5.578693227,-3.313897301,3.10357327,0.0,1
1444,27.073,39.689,16,511.0299725,4.307821284,-3.86075684,-1.05765403,3.22082414,0.0,1
1445,26.467,45.411,12,239.1445246,4.834260485,-6.231533283,-1.645099059,5.17643076,0.0,1
1446,58.887,169.711,11,171.209818,9.283718048,-6.544249204,-0.650801865,6.90937137,0.0,1
1447,30.613,58.722,12,308.9072665,7.672857748,-4.595075124,-0.291610601,3.99738775,0.0,1
1448,44.347,70.244,16,349.6449568,7.672776198,-4.533546884,-0.400283709,4.62367518,0.0,1
1449,25.907,50.411,7,112.6508716,3.998149328,-4.945697969,-3.344660245,-1.9042786,6.2257,0
1450,95.96,197.1,11,120.4460152,6.678706665,-6.666265173,-0.64698884,7.58931273,0.0,1
1451,52.48,113.233,12,227.1883662,10.1237235,-5.998893152,-1.19175679,5.58141904,0.0,1
1452,86.153,160.256,24,277.3251203,5.348088071,-8.280114961,-3.524509994,2.6598016,5.0227,0
1453,25.087,29.878,8,82.96845601,3.040245654,-5.390276366,-3.041388969,-2.51130773,7.5394,0
1454,23.513,28.289,8,89.81504411,3.621014641,-4.950746483,-2.696132098,-3.13908986,5.1404,0
1455,36.107,64.044,14,268.0833766,4.457509409,-6.478087651,-0.872376162,3.76546089,0.0,1
1456,66.62,169.767,14,151.1318633,7.7700272,-6.740281819,-2.084288244,4.28146746,0.0,1
1457,68.147,171.444,14,149.8609455,7.889780536,-6.740866856,-2.088355848,4.31713787,0.0,1
1458,25.1,59.067,12,290.4809224,9.207438086,-3.620889767,-0.787167926,4.80165587,0.0,1
1459,20.94,34.933,8,127.8190124,2.600476685,-5.456561121,-3.516090051,-2.45858762,6.3239,0
1460,76.547,232.911,18,234.2389107,13.55934566,-7.992111404,-0.565505711,7.61344691,0.0,1
1461,63.953,94.822,28,290.2494164,2.88839665,-7.05325802,-2.951935124,2.18282829,5.4297,0
1462,29.54,62.533,24,296.7696454,3.863627977,-6.100088927,-3.920951895,-1.7334124,7.6622,0
1463,87.753,181.956,12,175.1997866,11.8415837,-8.057530538,-0.815988794,7.19068733,0.0,1
1464,5.26,11.967,5,74.94525653,3.293229379,-5.143736682,-2.689947937,-5.39514046,5.5005,0
1465,12.787,21.711,8,118.5257092,3.844047101,-4.895517851,-2.756952066,-3.38875715,5.0688,0
1466,35.86,65.367,12,262.0212136,3.748920631,-5.840277802,-0.532374754,5.32396511,0.0,1
1467,8.287,29.444,16,702.3341837,4.974116291,-3.816693261,-1.068958458,3.54303234,0.0,1
1468,46.947,86.511,10,152.840186,3.6309873,-6.344017223,-0.785515742,4.25642897,0.0,1
1469,38.933,36.422,8,106.0106581,4.025704079,-5.365338544,-3.23049783,-2.15411904,4.9612,0
1470,34.613,81.756,12,142.1681132,4.490268721,-6.474066968,-3.884694769,-1.69035026,6.9952,0
1471,67.38,88.5,13,208.3265864,3.361931032,-4.429534301,-0.175107462,8.20056414,0.0,1
1472,114.32,192.933,56,526.817682,3.490985853,-7.552758441,-3.350905619,4.40074693,5.4042,0
1473,24.2,45.033,32,498.7447754,4.533994896,-5.824119327,-3.780880385,-2.52288398,6.7896,0
1474,46.167,80.111,30,444.9629446,3.865435148,-7.317360066,-2.866240566,1.69676302,4.0754,0
1475,36.627,48.478,36,547.5592518,4.877166294,-6.020561874,-3.564060678,-1.97370216,4.7064,0
1476,22.06,40.933,32,524.4291174,4.097904552,-5.803693363,-3.741596005,-2.53417824,6.8009,0
1477,30.093,48.122,36,549.7821498,5.665956206,-5.601292024,-2.908804041,-1.28893226,2.4352,0
1478,82.86,156.067,30,323.2901942,6.195599696,-8.226128443,-3.250336853,2.49069686,4.1167,0
1479,68.833,142.922,32,429.3148805,4.729269491,-9.555613638,-3.860378913,2.030352,3.2793,0
1480,24.513,38.522,16,497.867726,3.773360211,-3.859503839,-1.057628449,4.82758874,0.0,1
1481,33.573,53.422,36,525.8788271,6.042885557,-5.602156037,-2.916592456,-1.23746375,2.3817,0
1482,8.467,15.844,32,1194.16101,3.860182166,-3.730256597,-1.098475426,0.2916827,1.3317,0
1483,37.513,59.789,36,494.8386727,6.617518178,-5.591798603,-2.921365829,-1.0917198,2.1007,0
1484,61.507,124.544,40,473.7648017,9.139487136,-7.705894251,-4.404531869,0.96119438,5.8972,0
1485,32.967,69.678,24,348.9634141,5.052601548,-6.239444037,-3.993627212,-1.66894632,6.9859,0
1486,66.267,141.511,32,387.5204369,7.643663187,-8.718734172,-3.829930118,2.31434742,4.6073,0
1487,54.027,111.411,32,562.4811133,5.922031267,-8.002519257,-3.262870472,4.66532878,1.7596,0
1488,41.507,96.211,20,263.4501234,6.15829064,-6.827112947,-2.053641173,2.49640627,0.0,1
1489,89.44,224.167,10,168.7798608,3.045965095,-8.470397449,-2.50162226,-0.06095816,2.2549,0
1490,65.16,118.433,12,198.0283228,8.369217799,-6.413733148,-0.700258927,5.87310479,0.0,1
1491,160.94,329.1,10,106.5831433,13.84230052,-10.10159111,-0.414179248,8.10902308,0.0,1
1492,54.36,186.167,12,220.2494023,13.82209811,-9.22265961,-0.704272203,10.94034378,0.0,1
1493,41.92,82.8,12,298.6447918,8.845106859,-7.565290864,-1.374902274,9.2127059,0.0,1
1494,56.507,132.178,20,342.1849166,8.048831379,-6.783110311,-0.50163864,6.63843175,0.0,1
1495,43.633,68.789,22,270.2973164,2.829086586,-5.524168598,-3.581326849,5.27985526,6.8124,0
1496,55.607,128.278,12,205.210497,8.350515888,-6.896750771,-0.527322823,5.52504943,0.0,1
1497,106.807,238.178,12,164.8038247,7.206982869,-9.038369922,-0.812828975,8.11641809,0.0,1
1498,66.58,120.367,10,151.7437589,6.598059773,-6.974334923,-2.538123302,3.11586827,0.0,1
1499,115.453,196.656,12,165.4689273,7.146887738,-8.529252605,-1.052244489,7.40111482,0.0,1
1500,136.88,197.233,10,109.3257698,5.642964898,-7.864751624,-0.314910888,8.38639642,0.0,1
1501,91.747,214.478,12,155.6307685,7.792045286,-7.937620932,-0.839372856,9.10611594,0.0,1
1502,84.187,208.544,12,143.632361,6.553579483,-7.257274196,-0.468117528,8.50826612,0.0,1
1503,116.713,254.056,12,159.3157026,11.12585711,-9.579585622,-0.768553812,8.65365502,0.0,1
1504,40.473,177.856,10,173.6434085,13.08911936,-7.633242624,-0.776380082,9.83066435,0.0,1
1505,32.78,83.033,12,285.8223164,8.444611338,-5.547977436,-1.080173847,4.99687686,0.0,1
1506,94.62,256.367,12,171.5726504,10.65549029,-8.352276761,-0.543687593,7.94817586,0.0,1
1507,60.26,89.533,12,342.9112737,6.007342182,-5.554064405,-0.404522045,6.70197049,0.0,1
1508,23.867,41.511,12,257.8594181,3.181000108,-6.004945418,-0.92831359,3.20194448,0.0,1
1509,74.2,151.2,12,211.9104823,12.07479952,-7.361847244,-1.079793551,6.86003369,0.0,1
1510,58.993,139.589,12,208.9326634,9.423282108,-7.276502065,-0.854022272,6.25376389,0.0,1
1511,104.46,187.467,12,197.1159618,10.19377227,-9.450280893,-0.707561836,7.72749389,0.0,1
1512,115.893,251.722,12,143.2167266,8.619276248,-8.404311204,-0.615221067,9.74567529,0.0,1
1513,20.193,97.456,13,208.0586894,8.378068552,-4.750389807,-0.80668162,3.67870515,0.0,1
1514,41.493,149.956,10,183.2139332,12.9177615,-8.349946694,-0.188141201,10.67100518,0.0,1
1515,70.82,133.1,12,177.1354139,4.939741792,-6.710993993,-0.865019387,7.11457212,0.0,1
1516,120.167,211.644,12,160.0436821,11.01088299,-8.987233647,-1.040396064,7.89354303,0.0,1
1517,81.02,160.167,12,204.0561792,12.86626946,-7.38020259,-1.118635013,6.94104287,0.0,1
1518,25.187,39.511,14,213.373013,2.58692309,-6.012287406,-2.262278009,0.16793992,5.2996,0
1519,82.88,142.633,12,185.1448086,6.560026255,-6.668625322,-0.644550212,6.88562639,0.0,1
1520,82.527,192.244,12,181.8629043,8.305735846,-7.565381299,-0.663213006,7.10556591,0.0,1
1521,17.8,27.667,12,284.0823193,2.049684087,-3.636376915,-2.050845938,3.90532461,4.3847,0
1522,24.26,35.533,2,32.85635156,2.14256574,-3.995192165,-2.116462402,-0.01776634,6.219,0
1523,16.72,27.8,6,100.4898408,2.023259415,-4.72318903,-0.89688623,-0.86681259,4.4999,0
1524,23.427,43.178,10,265.7912268,4.746136113,-5.928164944,-2.191053614,3.69768681,0.0,1
1525,21.407,48.044,6,142.1350967,4.481025982,-5.49574939,-3.602752534,-0.26597,5.4317,0
1526,13.253,21.989,16,149.9293417,1.330281374,-6.262450538,-0.710044508,-1.21860956,5.0712,0
1527,4.44,30.433,12,120.0667069,1.024449822,-5.036682851,-1.066869839,-4.06820951,5.9592,0
1528,16.747,32.511,8,105.1041673,2.467897575,-4.581416479,-2.499895747,-3.47002983,6.9658,0
1529,26.72,60.0,4,32.85713898,2.322013091,-4.800186575,-2.519034863,-3.28622509,8.5965,0
1530,35.76,65.967,18,233.3726605,4.712084679,-5.218383341,-1.8476534,1.17055634,1.6931,0
1531,78.007,138.411,22,327.0940663,7.095504626,-9.122442114,-3.490547148,1.90232739,2.1929,0
1532,33.573,59.422,28,452.4274299,6.182468377,-7.222561074,-2.618902404,1.94018523,3.5528,0
1533,11.667,27.011,30,525.3273393,3.911686319,-7.707759805,-2.110099433,-0.9649877,3.155,0
1534,24.9,66.9,14,326.0902034,4.789859607,-4.159180939,-0.877458555,3.3240971,1.0504,0
1535,15.333,24.789,28,812.5053666,4.049425747,-4.64215394,-0.92931815,1.5951792,1.8887,0
1536,23.813,56.156,28,666.2681921,4.113892211,-6.087410445,-1.8160029,3.17386706,2.664,0
1537,65.287,142.444,13,195.7422086,7.068974005,-8.94423253,-3.438406036,2.13281124,3.0833,0
1538,23.72,55.133,46,763.8238977,2.68821295,-6.60419018,-2.621376553,-0.88100202,4.0831,0
1539,41.92,68.2,16,222.2252087,3.609885375,-6.212351717,-1.941957832,1.55722327,1.9531,0
1540,59.48,96.933,20,329.1745293,7.018145385,-6.185622045,-2.191614196,2.62489008,0.2816,0
1541,13.573,17.822,20,305.2507905,4.349737874,-4.089713606,-1.658815213,-1.0899979,3.637,0
1542,24.413,55.356,36,794.4077301,5.281864845,-7.841537161,-3.312220401,0.89223584,3.6643,0
1543,16.88,34.433,24,468.2572304,4.720875309,-5.548870783,-1.555385795,2.79398389,3.1556,0
1544,17.207,30.078,14,345.9457813,2.77097676,-4.919682134,-0.853752265,1.90949107,1.1607,0
1545,9.32,42.067,50,510.5351175,2.32091082,-5.48127053,-1.584489243,-1.24563571,4.1018,0
1546,23.027,64.311,22,523.6922134,5.032289475,-6.538932605,-2.414928584,2.90893723,3.0831,0
1547,31.48,52.667,10,151.694622,4.01574598,-4.914541488,-2.728462984,-1.48648707,2.8821,0
1548,78.867,183.344,12,140.5524534,6.850006174,-9.983594959,-3.654094696,2.25029582,4.0277,0
1549,7.067,16.644,3,54.72221402,3.695848893,-1.663084493,-0.369860292,-0.47186019,0.0,1
1550,25.5,30.933,19,294.781723,2.713496095,-7.311205974,-2.841534084,-0.27345956,5.6094,0
1551,22.153,68.389,9,164.0311287,5.04997814,-6.362511808,-2.353567482,3.34260221,0.0,1
1552,11.88,19.533,16,231.0237474,2.21751056,-5.198689533,-1.940286817,-2.88831466,1.5296,0
1553,21.907,41.678,14,225.2726951,6.039480892,-6.112714169,-1.504467456,3.34031849,1.8171,0
1554,48.913,94.056,6,95.16902554,8.40936163,-5.571468943,-0.993513426,4.28561746,0.0,1
1555,38.327,65.311,20,284.2313548,3.90344177,-6.376005911,-2.307690412,1.86459675,4.2602,0
1556,30.193,65.489,24,535.3362103,5.321498674,-5.994040866,-1.725733699,4.3391114,1.7036,0
1557,27.04,44.1,10,160.7193628,3.748975578,-5.380101319,-2.988653065,-0.84523299,1.6786,0
1558,35.34,49.433,24,247.6491366,3.697859603,-6.043387325,-2.923911653,-1.11853891,1.5767,0
1559,30.16,50.467,10,159.8617524,3.778508562,-5.27334308,-2.951094235,-1.98954041,4.1186,0
1560,35.947,73.911,14,280.7862199,5.593632404,-5.973242722,-2.647780379,2.61771162,1.9145,0
1561,25.113,64.256,12,184.5065265,3.880928855,-6.583773288,-3.419030489,0.98247505,2.187,0
1562,14.72,30.867,21,365.6831505,3.562812103,-5.013006784,-2.943012705,-0.54277196,4.0907,0
1563,39.56,81.867,18,283.9411196,4.396651956,-7.671381425,-2.999317137,1.2262506,3.4049,0
1564,16.06,25.667,20,586.8015971,3.838731452,-3.632070427,-1.465471741,1.76632466,1.882,0
1565,44.927,102.578,18,294.2424893,6.018727109,-7.923014375,-3.229992278,2.49008626,3.2983,0
1566,19.867,28.144,16,238.9531743,5.047810659,-5.096512819,-2.118274684,0.93478605,3.9577,0
1567,22.187,51.278,14,198.3361837,2.410344703,-6.013720771,-2.34955239,0.45501242,3.5239,0
1568,61.393,96.422,23,287.2068579,3.797135315,-7.706690544,-1.88406502,4.31322396,4.4992,0
1569,27.867,46.044,36,539.0356201,3.014348583,-7.116775659,-2.90709355,0.83227294,4.4435,0
1570,32.953,55.256,16,322.9395511,5.179170649,-7.736413206,-2.369401003,2.67976717,1.0412,0
1571,53.7,94.6,8,134.8491998,3.154315426,-7.316419319,-3.678859256,0.16013165,2.4073,0
1572,28.36,55.033,26,420.2326156,3.366413598,-4.816829555,-1.746823053,1.59580801,2.1937,0
1573,19.16,44.9,20,395.1801754,4.172262438,-4.445607917,-0.574393567,4.12516367,1.2885,0
1574,36.507,71.144,9,133.5624281,3.987068433,-5.300103723,-1.072988807,0.57750359,1.7518,0
1575,25.38,63.7,32,442.6613074,5.27917788,-8.660424166,-3.157077837,1.64864137,1.9304,0
1576,21.56,43.767,32,534.8641148,2.636007246,-6.107498124,-2.54109135,0.25812832,3.9991,0
1577,18.447,28.544,18,675.227601,4.769357724,-4.358397231,-1.456175994,2.73597499,1.022,0
1578,69.067,158.811,27,320.6815533,4.870183348,-7.98085357,-2.926589528,3.37959671,2.897,0
1579,15.953,26.556,16,279.5980619,3.241153641,-6.067508659,-2.198176849,1.04369585,3.8899,0
1580,30.72,60.7,12,163.555129,4.316307919,-4.568625973,-1.536855774,1.22855992,1.0556,0
1581,57.807,112.978,18,213.0242805,3.626600248,-6.123767502,-2.755118714,0.28057056,1.7058,0
1582,47.993,84.989,18,282.3197663,6.579850327,-6.276522022,-2.127496344,4.97819925,1.9988,0
1583,16.207,37.144,10,185.902117,3.349318456,-5.51816115,-3.155736453,0.5407481,0.0,1
1584,106.26,171.467,16,195.0552083,3.693806915,-8.189035766,-1.557190064,5.20854622,4.2279,0
1585,44.507,74.944,28,399.241615,3.161151507,-6.368395497,-3.407679781,-0.97790583,1.5558,0
1586,13.187,29.778,36,524.473937,2.977199307,-4.693898336,-1.813638694,-2.64278975,1.602,0
1587,12.873,24.089,20,514.2889233,3.244408852,-4.878034305,-0.818415076,2.30855905,2.2272,0
1588,19.1,25.733,18,316.7789597,4.904763259,-4.798361996,-0.929583614,1.3662662,2.1181,0
1589,44.593,102.689,20,337.1538573,6.390476246,-8.23270869,-3.551199486,2.66130363,2.1948,0
1590,53.1,79.467,24,323.3453092,6.46848409,-6.949130136,-2.828581469,1.61270601,4.3012,0
1591,38.767,79.378,15,224.0761069,3.507834116,-6.690312847,-3.586811981,-1.10143381,3.4826,0
1592,55.7,104.4,22,324.4080722,5.624213363,-6.625427524,-2.643389892,2.9871856,0.0,1
1593,44.233,73.489,6,94.32623215,8.00961416,-5.516797213,-3.750255911,0.80801677,6.0551,0
1594,33.273,80.956,36,571.7205002,8.340610299,-5.537725175,-1.425410829,3.81687904,0.8399,0
1595,37.233,72.789,24,496.7267973,5.598907625,-6.03204738,-1.733673889,4.26286856,1.5788,0
1596,6.56,11.133,20,507.6482191,1.790929512,-5.195760947,-2.002052246,-2.16910146,5.0057,0
1597,22.3,72.4,18,272.3169222,6.68881143,-6.082963462,-2.175023819,3.0951859,3.7964,0
1598,86.98,158.867,23,265.6095033,3.948380372,-6.948445963,-0.752645211,3.90131705,2.9716,0
1599,55.073,102.589,26,404.8262546,3.7772246,-7.200695262,-3.098418001,1.06823742,3.6132,0
1600,28.773,69.956,36,560.3895703,4.181369939,-5.51161033,-3.406380621,0.26465981,0.0232,0
1601,58.24,104.667,26,386.9138844,2.836141969,-7.284939526,-3.043314681,1.53862449,3.6378,0
