e_form,s_modulus,b_modulus,gap opt,nsites,volume,density,uepa,epa,fepa,efermi,band_gap
-1.223,9.86,20.733,2.3842,6,177.6168483,2.061670344,-3.086850788,-3.254517455,-1.135434868,0.77694198,2.0612
-0.107,27.1,39.567,0.0244,2,58.93084394,4.749276599,-3.293095195,-3.293095195,-0.108881454,3.2388383,0
-1.909,27.1,38.467,1.5645,7,208.7887856,3.458589199,-4.01357801,-4.242435153,-2.051720434,2.35486637,1.6726
-0.585,10.667,19.544,0.0201,7,281.6953364,4.768517589,-3.06499917,-3.366427741,-0.841056654,3.21689672,0.2365
-1.411,34.1,49.833,2.2139,9,123.2154422,2.505816974,-3.661020989,-3.890020989,-1.359441223,1.55010439,1.5089
-1.108,43.78,94.767,0.0087,3,69.4108049,9.460226097,-5.741587417,-5.741587417,-1.116053463,5.99460815,0.2093
-0.458,15.08,56.4,0.6147,4,83.92010594,5.675272924,-3.762816905,-4.014316905,-0.550032038,4.94289429,0.1137
-0.203,9.84,22.8,0.2279,14,876.9077187,3.163498401,-2.064581289,-2.281152718,-0.224644274,-0.2471155,1.6792
-1.596,14.527,24.211,4.4784,3,82.49849008,3.705847572,-3.132494497,-3.488494497,-1.919715593,-0.61412415,4.4707
-0.731,21.647,37.678,1.4625,7,183.2042566,5.169967149,-3.801057601,-4.070771887,-0.959560753,1.64730415,1.4254
-0.956,23.227,44.478,0.8439,8,239.4775513,6.26798264,-4.824546183,-5.035546183,-1.139136457,4.25036392,0.8975
-1.818,30.667,51.078,2.1817,8,97.61516824,6.370365985,-4.03826233,-4.38476233,-2.034793488,-1.01718409,2.0919
-0.561,16.807,30.644,0.8618,14,387.8577844,5.633235216,-3.447053288,-3.716767574,-0.801067126,2.64715645,0.0607
-2.036,30.927,47.144,2.3088,4,110.3704612,4.641774057,-5.318424975,-5.569924975,-2.097974998,1.7833209,2.3079
-0.297,38.967,52.744,4.085,12,107.0799238,1.632681382,-2.929903624,-3.049236958,-0.253992911,2.04069145,2.226
-0.709,8.887,17.944,1.0319,6,223.3445588,6.097109256,-3.14929392,-3.289960587,-0.824053265,1.7356477,1.1079
-1.29,11.02,21.267,1.6459,9,233.96924,3.449255388,-3.355939611,-3.765272944,-1.611589481,-0.28395751,1.8566
-0.351,14.6,26.167,0.4106,7,255.0671716,5.549603021,-3.089887307,-3.331030164,-0.616818622,3.29019904,0.8481
-0.743,56.373,88.822,0.0003,4,76.79764605,5.992295105,-5.637303208,-6.116053207,-1.148270842,2.38581003,0
-2.737,36.58,78.367,4.1604,5,66.30309275,4.044777029,-4.161715822,-4.438915822,-2.81799993,-1.19857267,3.6954
-1.329,22.133,46.422,0.0365,4,101.4593461,5.038883116,-4.913054313,-5.164554313,-1.321615192,2.53921276,0
-2.01,6.227,36.944,0.9231,16,321.2160836,2.411989024,-5.439367923,-6.032742923,-1.936368029,1.32270552,1.2424
-1.575,115.14,262,0.8641,3,36.41844303,12.13049248,-10.67710105,-10.91776772,-1.5963011,9.78672188,0.6927
0.037,28.207,101.444,2.3413,4,68.63326412,3.688072277,-5.312636495,-5.493136495,1.212999781,-0.61690587,0
-2.27,80.387,120.511,0.1237,8,89.80553747,3.917375773,-6.585961313,-7.354461313,-2.279509116,5.0347109,0
-0.605,12.253,24.422,1.217,6,208.0234246,5.939484903,-3.55760579,-3.902939123,-0.958828562,1.97387339,1.5135
-2.811,46.267,78.344,3.4488,4,75.3843962,5.764818401,-6.469314635,-6.812814635,-2.902299903,1.19702152,3.426
-1.398,34.087,67.578,2.8704,6,113.5857854,7.61466476,-4.824257753,-5.25792442,-1.712686253,3.42325128,2.5681
-0.194,17.693,35.056,0.7388,7,190.6420703,6.878131764,-2.979249147,-3.248963433,-0.504101362,1.61949291,0.4336
-1.338,17.56,29.633,3.0214,6,177.9103049,4.951263531,-3.49279401,-3.67879401,-1.417104898,1.99264422,2.8111
-1.985,16.213,29.789,2.6854,8,250.5114284,5.090151941,-4.329797281,-4.730297281,-2.373489176,0.16000813,2.9221
-2.97,55.14,89.267,3.6545,4,68.16566202,6.820083058,-6.56953462,-6.91303462,-3.042860036,1.4038584,3.602
-0.758,11.88,18.6,0.4173,12,329.2297117,4.332466778,-4.951102861,-5.307102861,-1.217745543,1.04873136,1.5334
-1.675,94.66,159.767,1.005,20,167.5117732,4.851059978,-4.213389776,-4.966389776,-0.238735255,4.11475278,0
-0.868,22.247,38.078,2.0941,14,318.8240058,5.023055348,-3.964700511,-4.234414796,-1.034745178,2.83157613,1.7412
-1.067,10.5,20.6,2.1478,9,251.3367044,4.890340443,-3.226853322,-3.636186656,-1.433289088,0.57422051,2.4814
-1.032,8.12,16.833,1.5041,9,284.2759581,4.344914699,-3.705717011,-4.061717011,-1.396884227,0.35795929,0.97
-3.101,80.373,113.956,4.0371,4,46.68172547,3.555175264,-7.239804845,-7.583304845,-3.19621189,2.09277341,3.98
-0.186,4.773,21.989,1.73,2,67.48309624,5.719088123,-2.520289875,-2.827289875,-0.266080545,0.27862461,1.296
-1.044,38.733,53.522,1.3743,5,116.8120839,3.39083392,-3.84698178,-3.84698178,-0.942102422,3.26395843,1.252
-1.04,45.08,114.433,0.7869,3,75.43358354,10.05353408,-7.356933667,-7.356933667,-1.054544547,7.14935377,0.7438
-0.506,10.26,19.633,1.2212,7,225.7355802,1.672436317,-3.088014649,-3.088014649,-0.372641268,0.63933883,1.1361
-0.951,12.46,36.333,2.5303,2,67.52173262,3.735748138,-3.246652335,-3.457652335,-1.085859363,1.9857342,2.3638
-0.094,28.44,41,0.0078,2,57.18366378,5.072043952,-3.2590482,-3.2590482,-0.099615108,3.14469166,0
-1.625,31.167,51.544,1.5424,4,102.4147305,7.065555168,-5.286545455,-5.538045455,-1.737230032,3.9599144,1.4109
-0.79,44.773,110.356,0.0966,5,90.30398427,7.742911721,-6.059594406,-6.059594406,-0.771819085,7.28858671,0.1198
-0.827,37.76,47.933,1.5207,3,58.32838933,3.022463837,-3.467288233,-3.467288233,-0.744514459,2.37069355,1.3723
-0.654,72.68,142.633,1.0706,3,50.2224419,7.5570426,-7.038774013,-7.102774013,-0.725170329,7.3977234,1.0432
-3.354,74.387,112.344,2.444,30,402.919428,5.766285732,-8.008401784,-8.420601784,-3.489695166,2.81268958,2.0811
-0.094,19.76,38.133,0.0894,4,140.9967982,5.572424571,-3.53653143,-3.63253143,-0.192188945,4.38282858,0
-1.907,41.453,59.022,1.8492,5,72.50195647,6.48608783,-4.101185062,-4.470785062,-2.199072474,-1.93674298,1.9022
-3.276,80.06,114.933,3.7422,100,1670.947703,2.786404186,-6.097796635,-6.441296635,-2.96515234,1.836691,1.9733
-1.102,34.84,59.233,0.0133,4,63.14317555,3.236418276,-5.960372165,-6.211872165,-1.253154647,4.45716663,0.6463
-0.584,13.5,27.133,0.9557,8,224.4391872,4.529978388,-3.212973366,-3.212973366,-0.485977766,2.01925133,0.9515
-1.483,19.52,97.633,0.8617,12,156.7600483,10.10927764,-2.737432628,-3.045432628,-1.669886528,-0.89798992,0.7649
-0.386,12.073,25.556,1.8177,4,126.9532635,7.337680532,-1.395405963,-1.662405962,-0.734051615,-0.97551735,2.2557
-0.373,9.28,26.6,0.0173,3,1824.71609,0.198841953,-2.930807807,-3.286807807,-0.32474336,-6.29025236,0.7639
-0.643,31.613,53.856,0.0559,5,129.8405317,5.423798232,-3.499186952,-3.499186952,-0.580915057,2.93286921,0.6836
-0.498,8.24,14.5,0.5227,7,222.3553442,4.953223802,-3.731054929,-4.188769214,-1.006440613,-1.24113054,1.0699
-1.208,28.4,51.9,1.8165,5,76.23003579,6.068127925,-3.639787438,-3.914587438,-1.346165763,0.69060179,1.6474
-0.454,164.9,161.633,1.515,2,23.27294433,2.981368783,-6.4538348,-6.4538348,-0.407487661,7.5307309,1.2435
-2.212,42.94,57.667,2.0524,2,50.05273357,8.360299527,-4.603529655,-4.839529655,-2.321769776,1.7388659,1.9621
-0.611,21.74,37.2,1.3178,7,166.1735927,5.67288118,-3.30665933,-3.576373616,-0.581698228,2.51353496,0
-1.524,68.767,89.778,1.6982,3,48.84804615,8.325064361,-5.25386216,-5.47086216,-1.647180029,4.0839083,1.4981
-1.996,18.887,36.078,3.5256,8,247.5845328,5.105600025,-4.332293901,-4.732793901,-2.372796215,0.74499327,3.4296
-0.423,16.167,54.478,0.6418,4,103.3117441,5.392702054,-3.63423113,-3.87023113,-0.657112385,1.87974793,0
-2.039,31.293,47.722,2.3219,4,109.1930695,4.746185742,-5.312193958,-5.563693958,-2.098638796,1.69590908,2.3216
-0.247,19.633,44.489,0.5797,8,242.619211,5.934814122,-3.554514144,-3.765514144,-0.481138597,4.78926208,0
-0.624,9.447,31.944,4.1015,3,62.17607917,3.461216429,-3.786380337,-4.19571367,-1.03664367,2.32413053,0
-1.114,19.64,27.033,2.6048,3,69.09284374,3.400299879,-3.357804133,-3.4984708,-1.178086924,2.26399067,2.4914
-1.762,31.3,45.267,0.8656,3,66.85297123,4.027093993,-5.72596829,-6.135301623,-2.053710307,4.67975569,0.848
-3.337,68.233,121.256,2.318,5,84.54559492,8.658025319,-7.64315884,-8.01235884,-3.501537512,3.59247845,2.1517
-2.313,34.08,106.2,3.0624,3,39.38870068,6.34085497,-3.754663837,-4.062663837,-2.480714605,-1.66524454,2.8977
-0.619,40.66,40.167,2.4437,5,64.54983172,3.789069851,-3.304771436,-3.412171436,-0.610956248,1.16875057,2.2146
-3.064,61,93.933,4.1686,4,62.11477904,6.372068321,-6.693296918,-7.036796917,-3.143923123,1.09716097,3.9606
-0.682,29.873,66.422,1.0689,8,172.5678947,4.781385838,-4.334668661,-4.570668661,-0.861517297,3.87614444,0.8922
-0.197,21.913,34.089,0.1593,5,161.092069,5.95473268,-3.766391436,-4.029591436,-0.421486287,5.31147637,0.4849
-1.661,47.507,74.411,0.9275,12,159.3938327,4.997458884,-4.659879423,-5.006379423,-1.73169323,0.47178517,0.5699
-0.424,22.087,33.078,0.8118,8,164.5303653,3.72310216,-3.218323823,-3.218323823,-0.367479907,2.53325381,0.6543
-3.071,58.9,138.7,3.6042,3,45.736382,6.39872943,-7.486741433,-7.944741433,-3.057566482,1.47954465,0
-0.662,16.68,31.367,1.4811,8,183.4484366,3.788441961,-3.847636649,-4.308136649,-1.080657186,0.98383133,1.5212
-2.275,28.68,45.4,2.1484,2,67.12620118,4.190346372,-5.10625155,-5.35775155,-2.330039147,1.35700937,2.1488
-0.529,21.747,42.444,0.7228,6,148.0660056,5.965373047,-4.644437345,-4.989770678,-0.871053871,4.20424916,0.7797
-1.429,59.593,85.956,0.787,8,127.4225028,4.273826672,-6.374203574,-6.625703574,-1.554921664,5.91385699,0.7135
-0.371,14.933,26.756,0.19,8,254.1519898,6.916599708,-3.288779326,-3.499779326,-0.580441587,4.03189904,0.5556
-0.429,16.153,30.556,0.624,7,206.273631,6.005962726,-3.282323769,-3.552038054,-0.724796092,2.07805823,0.6337
-2.015,29.213,44.989,2.2614,4,114.8886314,4.335430227,-5.322708563,-5.574208563,-2.081203577,1.49545091,2.2721
-1.582,8.74,13.767,4.0924,4,185.539115,2.971385142,-2.788869438,-2.978369438,-1.686486789,-0.42729366,3.7452
-1.782,29.487,47.244,1.6486,4,90.01227489,6.126922528,-5.058118878,-5.294118878,-1.92700272,2.31434152,1.6151
-0.976,18.58,34.433,1.0443,5,147.5138284,5.89790248,-3.890546542,-4.079346542,-1.074541658,2.12330682,1.0034
-2.05,142.66,183.267,0.3432,2,27.40050616,11.08667578,-8.22769755,-8.40819755,-2.002032376,3.93739,0.1529
-1.801,43.533,65.322,2.3122,4,76.19094355,2.824901799,-5.111130728,-5.354880728,-1.805822891,3.25382676,2.3515
-1.407,38.44,87.833,0.9259,4,72.54168961,3.951686755,-5.958020955,-6.209520955,-1.533377078,5.3532874,0.8709
-0.472,8.7,50,0.9251,4,81.58770515,5.833978324,-2.731384768,-3.038384768,-0.697838436,1.82835508,0.4438
-1.001,57.76,84.667,0.0359,5,120.7630844,7.97391367,-5.964126702,-6.036326702,-0.98753929,4.35942189,0
-0.408,9.26,21.667,1.4495,7,203.0525076,6.796676244,-3.713252891,-3.92882432,-0.553641423,3.43083102,1.592
-1.361,26.267,37.811,3.3404,6,104.1518705,1.976851618,-3.66204936,-3.829716027,-1.373750018,1.39127935,2.2642
-1.108,6.84,14.8,2.1865,3,136.9551271,2.495220889,-2.812059213,-2.95272588,-1.164691284,-0.14381336,2.141
-2.068,33.253,49.256,2.3563,4,102.1370995,4.359707362,-5.372707353,-5.624207353,-2.132780465,1.67989461,2.3505
-0.595,9.993,23.222,0.8397,8,254.2887753,5.132784596,-3.160186603,-3.371186603,-0.7809814,3.96642617,0.6416
-0.676,16.18,25.733,1.4026,6,191.6846051,3.20809168,-2.865808337,-2.929808337,-0.649914924,2.64009536,1.2672
-1.782,28.34,46.4,1.5601,8,185.4507202,5.862427807,-5.053511061,-5.289511061,-1.912627896,2.17912506,1.5622
-1.166,6.66,16,1.8419,3,130.7902453,3.172724429,-2.868947923,-3.026281257,-1.207288049,-0.33520508,1.7968
-2.011,137.86,178.967,0.3378,2,27.95322408,10.76794489,-8.228563135,-8.409063135,-1.956956268,3.92020906,0.1243
-1.683,38.48,58.633,0.8596,5,103.4477431,2.774236609,-6.66346544,-6.90906544,-1.790930036,2.33108536,0.8824
-0.472,11.36,20.367,1.2667,8,274.9241356,3.71851751,-2.704807905,-2.752807905,-0.457219121,1.5618416,1.1871
-1.096,29.973,46.656,0.0583,4,126.3830232,1.892822097,-5.499615778,-5.876865778,-0.800655373,-0.21729838,0
-0.301,21.2,24.133,4.8448,2,25.80638232,1.544158079,-2.38528389,-2.47478389,-0.117158221,1.38384415,1.033
-0.94,9.387,20.011,2.1209,8,125.0825032,3.634824695,-2.738772776,-3.085272776,-1.263406468,-1.38251485,2.211
-0.923,64.02,105.3,0.0882,3,56.26662651,6.652273146,-6.31346292,-6.37746292,-0.963593912,7.3709767,0.2679
-2.817,46.44,77.3,3.6539,4,72.31404929,4.868240309,-6.5259311,-6.8694311,-2.923260569,0.99480343,3.6626
-1.583,64.587,130.344,0.8181,8,116.5329484,4.659605808,-7.926311265,-8.106811265,-1.542317435,3.88282441,0.7926
-0.446,14.713,26.322,1.2601,8,225.004502,3.203500446,-2.961013961,-2.961013961,-0.34434986,1.49639947,1.232
-1.212,18.92,30.033,2.5899,6,124.9873338,2.073746215,-3.221099508,-3.388766175,-1.128266024,1.75280274,1.681
-3.239,62.5,115.133,1.3535,6,97.81704625,7.129524794,-6.561018942,-6.882685608,-3.32192063,4.22292167,1.2587
-2.949,64.647,104.144,3.5377,4,58.95554834,4.574784462,-6.956774138,-7.300274138,-2.998678987,2.30373475,3.3013
-1.87,10.9,17.267,4.6015,2,66.11074026,2.989044857,-3.06228734,-3.32928734,-1.997573702,-0.72688625,3.8761
-0.326,12,15.3,3.5371,2,45.63131358,1.459479754,-2.440007685,-2.529507685,-0.277945189,-1.58684472,3.4331
-0.769,6.52,22.667,1.057,8,210.1714623,4.00234226,-3.48176318,-3.71776318,-0.957735301,1.89523211,0.9871
-0.843,12.847,22.811,1.4294,8,238.9857669,3.126561607,-4.117128928,-4.368628928,-0.990553947,2.10617461,1.601
-1.064,39.94,53.8,1.1513,5,126.3801826,3.257013304,-4.12024428,-4.12024428,-0.931016269,2.98038428,1.1366
-0.931,23.18,44.267,0.8687,8,240.296896,7.214331077,-4.359229331,-4.570229331,-1.131845859,4.24594125,0.8994
-1.302,57.633,125.156,0.0023,4,38.89509784,4.853397,-4.608826731,-5.587576731,-1.338566882,3.8003646,0.4204
-0.748,11,23.4,0.0087,9,130.3345523,3.245942421,-4.313675992,-4.767009326,-1.02493643,0.54263524,0.666
-1.261,175.82,191.9,4.4059,5,37.92787645,3.079711247,-6.19856063,-6.34296063,-1.192541504,5.56064847,4.0657
-2.05,76.02,86.2,5.2791,102,1002.074908,1.683560657,-4.592682587,-4.821682587,-1.900171105,2.43652837,2.723
-0.204,25.04,45.433,3.7131,4,42.08770845,1.931723591,-6.861014188,-7.131764188,-0.402162277,0.5238216,3.617
-0.412,10.06,16.967,1.0497,2,69.15290983,6.781974968,-2.40102393,-2.40102393,-0.273815894,0.77573646,0.3699
-1.594,77.273,146.722,1.0578,16,228.7133656,3.218761985,-5.76743693,-6.67493693,-1.753455949,0.73547966,1.6406
-1.405,9.987,17.178,1.6175,7,204.0319548,3.378281992,-3.576945979,-3.927803121,-1.686934857,0.07500094,1.8196
-1.455,21.587,31.844,1.3307,4,140.2330747,5.465429106,-4.367364568,-4.578364568,-1.587182182,2.86915272,1.3304
-1.837,6.527,20.178,3.1073,4,93.64785351,7.921891021,-3.866804548,-4.097804548,-1.96074349,4.17510059,3.0168
-1.815,61.233,100.856,2.1545,4,49.50530261,5.695762417,-5.134602093,-5.478102093,-1.986205481,3.6758438,1.9142
-0.451,9.887,18.711,1.0176,7,251.2939357,2.768275452,-2.590832186,-2.590832186,-0.366277733,0.6951581,0.9356
-2.016,35.187,51.911,2.3282,4,89.14248856,4.695168676,-5.390522125,-5.642022125,-2.097563651,2.11831272,2.3055
-1.487,19.613,29.289,1.2554,4,151.609383,4.803220526,-4.454294738,-4.665294738,-1.624005196,2.52994265,1.2648
-0.625,14.187,28.544,0.8587,8,222.5130155,5.880350551,-3.430351819,-3.666351819,-0.822325843,1.33203243,0.885
-1.229,25.387,40.244,1.4624,16,440.0531375,3.524777995,-4.61381,-4.99106,-1.408978865,3.09236233,1.0473
-2.918,31.3,47.633,3.4301,6,143.6788359,7.208010992,-6.398585207,-6.75391854,-3.121955045,2.53155733,3.3943
-1.349,9.18,17.5,2.4476,9,272.0293137,3.120827547,-3.071755744,-3.481089078,-1.681578634,0.22244432,2.6398
-1.999,27.893,43.822,2.2522,4,118.1961357,4.128159217,-5.321853345,-5.573353345,-2.067958035,1.57330059,2.2617
-0.213,11.58,23.633,1.385,4,151.3211478,7.187592341,-1.17090903,-1.36040903,-0.471885673,0.76764492,1.6426
-0.474,40.887,53.344,1.4992,6,111.6617329,3.180153656,-3.630102558,-3.630102558,-0.389750371,2.3730639,1.2874
-1.683,14.32,22.867,4.4044,2,51.94978992,3.288928095,-3.05740569,-3.32440569,-1.886628878,-0.72405064,4.0895
-0.868,6.94,25.667,1.8918,8,184.0693872,2.877687678,-3.83693948,-4.08843948,-1.008142407,1.64420969,0
-1.718,8.747,14.844,3.4465,3,128.0718496,3.810445047,-3.326286297,-3.578952963,-1.928175437,0.03186155,3.8971
-0.852,9.56,20.733,2.4107,9,260.1437046,4.781527365,-2.921821643,-3.331154977,-1.224509183,1.28339589,2.5741
-2.022,34.76,55.433,2.0399,8,158.9750921,4.978846314,-5.533379175,-5.784879175,-2.097493822,2.5456496,1.9887
-0.312,16.007,26.678,1.9377,6,141.5693694,1.994541415,-5.084115117,-5.41944845,-0.646366159,0.37956446,2.276
-2.572,15.32,25.733,4.9184,8,141.361871,3.039349918,-4.635614214,-4.982114214,-2.867064171,-4.08593426,4.8892
-0.469,28.78,48.367,0.0602,4,72.09594426,5.608612306,-3.153018775,-3.201018775,-0.506168031,5.22984957,0.1478
-0.456,62.7,121.2,0.9859,3,59.23918516,10.06701907,-6.936332227,-6.936332227,-0.437496375,5.94056001,0.9772
-2.065,32.92,48.533,2.3391,4,103.1330204,4.278476684,-5.378302113,-5.629802113,-2.132280732,1.69879985,2.3337
-1.406,69.12,127.5,1.2511,4,68.81469981,6.17138302,-7.031204558,-7.211704558,-1.137811443,5.19677738,0.3046
-1.592,7.74,12.6,3.9687,2,100.5822179,3.506111301,-2.758623795,-2.948123795,-1.721173584,-0.79311606,3.7765
-0.885,10.507,22.744,2.7423,6,180.9957394,4.994927347,-2.281468252,-2.637468252,-1.294486112,-1.35198964,2.9381
-1.544,21.82,40.367,2.0021,8,151.8904177,6.123883749,-5.107998494,-5.451498494,-1.740432119,2.13503775,1.8514
-0.922,59.58,98,0.0865,3,61.02340087,9.507365495,-5.695485297,-5.759485297,-0.964494182,6.59049888,0.2552
-1.728,22.433,41.322,1.8824,8,107.0747978,5.161466377,-3.80369011,-4.15019011,-1.953734438,-2.24677194,1.7751
-3.081,35.027,55.378,4.4114,6,128.1522013,6.3819426,-6.67177819,-7.07877819,-3.339343798,0.99411039,4.5207
-1.718,13.827,56.178,2.4144,4,97.46807538,6.302162373,-4.64858084,-4.99208084,-1.963072658,-0.14778873,2.2727
-2.869,49.307,82.244,3.6091,4,72.75290906,6.1129725,-6.507928395,-6.851428395,-2.953303988,1.15879349,3.4884
-1.216,10.32,18.5,2.3953,9,255.6795647,3.004494929,-2.963504317,-3.37283765,-1.534148807,-0.58391376,2.6051
-1.579,27.273,46.622,1.7098,4,112.7264959,6.080170374,-5.301557238,-5.553057238,-1.702134659,3.57629396,1.6456
-1.164,29.12,77.3,0.9843,4,67.43939834,7.924808727,-4.29039536,-4.63389536,-1.3247567,2.73293453,0.8462
-1.171,40.733,121.856,0.3919,8,118.2814764,7.150982639,-4.923105726,-5.266605726,-1.397201437,3.44709786,0.2347
-1.126,14.547,26.278,1.4995,6,140.6154265,6.128464681,-3.779381917,-4.008381917,-1.201804982,2.3170354,1.1638
-0.479,21.107,36.944,0.8722,7,183.0484341,5.949833585,-3.409906163,-3.679620449,-0.773403546,1.26047776,0.9168
-1.409,17.747,27.611,0.0043,4,162.9894196,4.898233788,-4.659706438,-4.870706438,-1.570647684,4.20754355,0
-0.984,19.38,36.067,1.019,5,135.2232268,5.295136483,-3.964343052,-4.153143052,-1.096392218,2.01132511,0.9345
-3.026,60.06,93.6,3.4051,2,31.00957363,5.548740005,-5.636939205,-5.980439205,-2.662348123,3.06429749,2.7426
-0.803,48.787,73.544,0.8145,5,92.49322005,6.567339347,-3.722390596,-3.722390596,-0.745250493,3.80857559,0.7887
-2.719,55.86,55.067,5.0302,8,91.53311636,4.59769198,-4.77357781,-5.12007781,-2.929444579,-2.68597241,4.7051
-0.524,8.5,115.167,0.1349,6,76.58690827,6.204947168,-4.79763022,-5.02663022,-0.644929536,4.17791244,0.5127
-1.817,28.267,42.144,2.019,4,117.4044044,5.917107563,-4.82230826,-5.05830826,-1.934981373,1.74036733,2.0299
-1.866,9.5,15.533,4.4359,2,70.24446029,3.909295243,-3.015144205,-3.282144205,-2.015363004,-0.75625125,3.9211
-0.567,13.413,29.422,0.0151,3,60.98259137,3.535485305,-4.150315213,-4.559648547,-0.957851508,2.4095751,0.0628
-0.415,14.787,24.978,0.7885,7,183.2234468,2.41361457,-2.771965503,-2.771965503,-0.33773751,0.98877751,0.7395
-2.068,33.813,49.489,2.3625,4,100.9632302,4.448696103,-5.368706635,-5.620206635,-2.132452262,1.78888375,2.3727
-1.568,114.02,158.033,0.0257,8,136.4617568,5.034301212,-8.023890911,-8.204390911,-1.476844928,3.0463492,1.2272
-1.927,21.807,57.111,3.8164,6,160.9264215,5.39976435,-4.134525777,-4.493192443,-2.002304878,1.22475294,2.6066
-2.264,38.287,46.111,1.9414,8,94.97931248,4.278400245,-4.367510539,-4.714010539,-2.432881081,-1.51059418,1.8285
-1.518,30.7,55.2,0.9979,8,186.2108211,5.590737097,-5.609612968,-5.861112968,-1.619109971,4.93511539,0.9331
-0.461,6.98,12.233,2.3652,8,367.8118963,5.324512984,-2.597654956,-2.881904956,-0.816757911,0.56637604,2.5349
-1.969,16.2,29.933,2.7111,8,244.9414826,5.288853387,-4.302850143,-4.703350143,-2.358932361,0.18110257,3.016
-1.722,18.387,28.511,2.1941,6,223.2705635,5.55009213,-4.88138076,-5.165047427,-1.986048547,0.8678533,2.309
-2.042,31.8,48.367,2.3362,4,108.0839535,4.8322273,-5.305467808,-5.556967808,-2.098007138,1.77661099,2.3355
-0.15,8.233,34.256,4.0416,4,73.63120454,1.46610976,-5.667609703,-5.938359703,0.644642815,1.25287294,0.7456
-1.789,29.86,44.167,1.958,4,99.84605682,5.790392346,-4.917236223,-5.153236223,-1.932719458,1.87300071,1.9258
-1.786,99.313,186.189,0.8949,90,1268.306995,5.919493885,-5.97008138,-6.077414713,-1.443098287,5.34718356,0.6303
-0.647,27.447,42.344,1.408,7,169.3917407,5.104347978,-3.688358659,-3.958072944,-0.915275578,1.5741208,1.4001
